id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,retake,passed_year1,year1_overall
384,3,3,3,3,3,3,2,0,0,0,0,46,1,0,False,True,3
385,2,2,2,3,2,2,2,1,0,0,0,125,23,2,True,True,2
386,3,4,3,3,3,3,2,0,0,0,0,35,2,0,False,True,3
387,3,2,3,3,2,3,2,0,0,0,0,92,8,0,False,True,2
388,4,3,3,4,5,3,4,0,0,0,0,15,0,0,False,True,4
389,3,2,3,3,2,3,3,0,0,0,0,84,6,0,False,True,3
390,2,3,2,2,2,1,2,0,0,0,0,144,21,2,True,False,2
391,3,2,4,3,3,3,3,0,0,0,0,18,0,0,False,True,3
392,3,4,4,4,3,3,3,0,0,0,0,18,0,0,False,True,3
393,3,2,3,3,3,3,2,0,0,0,0,83,6,0,False,True,3
394,2,3,2,3,2,2,2,0,0,0,0,136,14,1,False,True,2
395,4,4,3,4,3,4,4,1,1,0,0,43,0,0,False,True,4
396,3,2,3,3,3,3,3,0,0,0,0,11,0,0,False,True,3
397,5,5,4,5,5,5,5,6,3,3,0,0,0,0,False,True,5
398,5,4,5,5,4,5,4,3,0,0,0,4,0,0,False,True,4
399,3,4,4,4,3,3,3,0,0,0,0,32,1,0,False,True,3
400,3,4,3,3,3,2,3,1,0,0,0,35,1,0,False,True,3
401,4,5,3,3,4,5,3,1,0,0,0,8,0,0,False,True,4
402,5,4,4,5,5,5,5,7,1,1,0,1,0,0,False,True,5
403,2,2,2,2,2,2,2,0,0,0,0,93,2,0,False,True,2
404,3,2,3,3,3,2,3,0,0,0,0,56,3,0,False,True,3
405,3,3,3,3,3,4,4,0,0,0,0,2,0,0,False,True,4
406,3,3,3,4,2,3,3,0,0,0,0,44,1,0,False,True,3
407,2,2,2,2,2,2,2,0,0,0,0,92,8,0,False,True,2
408,4,4,3,4,4,3,4,0,0,0,0,5,0,0,False,True,4
409,3,4,3,3,4,3,3,0,0,0,0,22,0,0,False,True,3
410,3,4,3,3,3,3,3,0,0,0,0,42,0,0,False,True,3
411,3,2,3,4,3,3,3,0,0,0,0,11,0,0,False,True,3
412,3,3,3,4,2,3,3,0,0,0,0,52,1,0,False,True,3
413,5,4,4,5,5,4,5,0,0,0,0,3,0,0,False,True,4
414,3,4,3,3,3,3,3,0,0,0,0,29,0,0,False,True,3
415,3,2,3,3,3,3,3,0,0,0,0,11,1,0,False,True,3
416,5,3,4,4,4,4,4,1,0,0,0,3,0,0,False,True,4
417,4,4,3,4,4,4,4,1,0,0,0,1,0,0,False,True,4
418,5,4,5,5,5,5,5,5,2,1,0,0,0,0,False,True,5
419,5,4,5,5,5,5,5,6,2,1,0,0,0,0,False,True,5
420,2,2,2,2,2,2,2,0,0,0,0,45,4,0,False,True,2
421,3,3,3,4,2,4,3,0,0,0,0,18,0,0,False,True,3
422,3,2,3,3,3,2,3,0,0,0,0,13,0,0,False,True,3
423,4,3,4,4,4,4,4,1,0,0,0,10,0,0,False,True,4
424,4,4,3,4,4,3,4,2,0,0,0,0,0,0,False,True,4
425,4,2,3,3,3,4,4,3,0,0,0,6,0,0,False,True,4
426,4,3,3,4,4,4,4,1,0,0,0,3,0,0,False,True,4
427,5,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,4
428,2,2,2,2,2,2,2,0,0,0,0,77,4,0,True,True,2
429,4,3,5,5,3,4,4,1,0,0,0,7,0,0,False,True,4
430,3,3,3,3,3,3,4,1,0,0,0,7,1,0,False,True,3
431,5,3,5,5,4,5,4,1,1,0,0,2,0,0,False,True,4
432,3,4,3,3,4,3,3,0,0,0,0,50,0,0,False,True,3
433,3,2,2,3,3,3,3,0,0,0,0,6,0,0,False,True,3
434,3,2,4,4,2,3,2,1,0,0,0,92,8,0,False,True,2
435,2,2,2,2,2,2,2,0,0,0,0,83,10,1,False,True,2
436,3,4,3,3,3,4,3,0,0,0,0,40,2,0,False,True,3
437,5,5,4,5,4,4,4,2,0,0,0,7,0,0,False,True,4
438,5,5,5,5,5,4,4,4,1,0,0,2,0,0,False,True,4
439,5,5,5,5,5,4,5,8,1,0,0,0,0,0,False,True,5
440,4,4,3,5,4,4,4,2,0,0,0,4,0,0,False,True,4
441,3,5,2,2,4,3,3,0,0,0,0,18,0,0,False,True,3
442,3,2,2,2,2,2,2,0,0,0,0,51,4,0,False,True,2
443,3,2,3,3,3,2,3,0,0,0,0,55,4,0,False,True,3
444,4,3,3,4,3,3,4,0,0,0,0,15,0,0,False,True,3
445,3,3,3,3,4,3,2,0,0,0,0,27,1,0,False,True,3
446,3,2,3,3,2,4,4,0,0,0,0,3,0,0,False,True,3
447,4,4,3,4,4,3,4,1,0,0,0,2,0,0,False,True,4
448,5,5,4,4,5,4,4,3,1,0,0,1,1,0,False,True,4
449,3,2,3,3,3,3,3,0,0,0,0,32,3,0,False,True,3
450,3,2,3,3,2,3,3,0,0,0,0,53,1,0,False,True,3
451,3,4,4,4,4,4,3,2,0,0,0,3,0,0,False,True,4
452,4,3,4,4,3,4,4,1,0,0,0,3,0,0,False,True,4
453,5,5,5,5,4,5,5,4,1,1,0,1,0,0,False,True,5
454,3,2,3,4,2,3,3,0,0,0,0,43,1,0,False,True,3
455,4,5,3,4,4,3,3,0,0,0,0,6,0,0,False,True,3
456,2,2,2,2,2,2,2,0,0,0,0,61,5,0,True,True,2
457,4,5,3,4,4,3,5,0,0,0,0,0,0,0,False,True,4
458,5,5,4,5,5,4,4,1,0,0,0,2,0,0,False,True,4
459,3,3,2,3,3,3,3,0,0,0,0,41,1,0,False,True,3
460,3,5,3,4,3,3,3,0,0,0,0,24,1,0,False,True,3
461,4,2,3,4,3,4,4,0,0,0,0,8,0,0,False,True,4
462,4,4,3,4,3,4,4,1,0,0,0,4,0,0,False,True,4
463,3,2,4,4,3,3,4,0,0,0,0,20,2,0,False,True,3
464,5,4,4,5,4,4,5,2,0,0,0,8,0,0,False,True,4
465,3,2,4,4,3,3,3,0,0,0,0,6,0,0,False,True,3
466,3,5,4,4,4,3,3,0,0,0,0,15,0,0,False,True,3
467,5,4,4,4,4,4,5,1,0,0,0,1,0,0,False,True,4
468,2,2,2,3,2,2,3,0,0,0,0,38,2,0,True,True,2
469,2,2,2,2,2,2,2,0,0,0,0,98,5,0,True,True,2
470,4,3,4,5,3,4,4,1,0,0,0,16,0,0,False,True,4
471,5,5,4,5,5,4,4,3,0,0,0,1,0,0,False,True,4
472,3,3,2,3,3,2,3,0,0,0,0,41,3,0,False,True,3
473,3,2,3,3,3,3,3,0,0,0,0,41,5,0,False,True,3
474,3,2,3,4,3,3,3,0,0,0,0,7,0,0,False,True,3
475,3,4,3,4,2,3,4,1,0,0,0,12,0,0,False,True,3
476,2,2,2,2,2,2,2,0,0,0,0,133,18,1,False,True,2
477,4,4,4,4,3,4,4,0,0,0,0,8,0,0,False,True,4
478,2,2,2,2,2,2,2,0,0,0,0,89,12,1,False,True,2
479,3,5,3,3,4,2,2,0,0,0,0,28,0,0,False,True,3
480,3,2,4,4,2,3,3,0,0,0,0,36,2,0,False,True,3
481,5,4,5,5,5,4,5,4,2,2,0,1,0,0,False,True,5
482,2,2,2,3,2,2,2,0,0,0,0,115,7,0,False,True,2
483,3,2,3,4,2,2,3,0,0,0,0,44,3,0,False,True,2
484,2,4,2,2,3,2,2,0,0,0,0,74,7,0,True,True,2
485,3,4,4,3,3,3,2,0,0,0,0,49,2,0,False,True,3
486,3,4,4,4,4,4,3,0,0,0,0,10,0,0,False,True,4
487,4,3,3,4,3,3,4,0,0,0,0,3,0,0,False,True,3
488,5,5,5,5,5,5,5,8,3,1,1,0,0,0,False,True,5
489,4,3,4,4,4,4,4,0,0,0,0,5,0,0,False,True,4
490,3,2,3,3,3,3,3,0,0,0,0,34,0,0,False,True,3
491,3,5,2,3,3,2,3,0,0,0,0,52,1,0,False,True,3
492,4,2,3,4,4,3,4,0,0,0,0,6,0,0,False,True,4
493,5,5,5,4,4,5,5,0,0,0,0,3,0,0,False,True,4
494,3,2,3,4,3,3,3,1,0,0,0,34,0,0,False,True,3
495,3,5,4,4,4,4,3,0,0,0,0,4,0,0,False,True,4
496,3,2,3,3,2,3,3,0,0,0,0,63,2,0,False,True,3
497,3,4,3,3,4,2,3,0,0,0,0,46,2,0,False,True,3
498,4,3,3,4,4,4,4,0,0,0,0,4,0,0,False,True,4
499,3,2,3,3,2,3,3,0,0,0,0,36,2,0,False,True,3
500,5,5,4,5,4,5,5,2,1,1,0,3,0,0,False,True,5
501,3,2,3,4,2,3,3,0,0,0,0,21,0,0,False,True,3
502,5,5,4,5,5,4,5,1,1,0,0,0,0,0,False,True,5
503,4,3,3,4,3,4,4,0,0,0,0,5,0,0,False,True,4
504,2,2,2,2,1,1,1,0,0,0,0,131,12,1,True,False,1
505,3,4,2,3,3,3,3,0,0,0,0,29,1,0,False,True,3
506,2,2,2,2,2,2,2,0,0,0,0,153,29,2,True,True,2
507,3,3,4,4,2,4,3,1,0,0,0,46,3,0,False,True,3
508,2,2,2,2,2,2,2,0,0,0,0,128,20,2,True,True,2
509,4,5,4,5,5,3,4,0,0,0,0,1,0,0,False,True,4
510,2,2,2,2,2,2,2,0,0,0,0,77,4,0,True,True,2
511,4,3,4,4,3,3,3,0,0,0,0,45,1,0,False,True,3
512,3,4,3,3,4,3,2,0,0,0,0,39,0,0,False,True,3
513,4,3,3,5,4,4,4,1,0,0,0,11,0,0,False,True,4
514,5,4,5,5,4,5,4,3,2,1,0,0,0,0,False,True,4
515,5,5,4,4,4,5,4,1,0,0,0,2,0,0,False,True,4
516,3,3,4,4,3,3,4,0,0,0,0,42,1,0,False,True,3
517,3,2,4,4,2,3,3,0,0,0,0,31,0,0,False,True,3
518,4,3,4,5,4,4,5,2,0,0,0,0,0,0,False,True,4
519,2,2,2,2,2,2,2,0,0,0,0,73,8,0,False,True,2
520,4,3,4,4,2,4,4,0,0,0,0,4,0,0,False,True,3
521,5,4,4,5,4,4,5,0,0,0,0,2,0,0,False,True,4
522,3,2,3,3,3,4,4,0,0,0,0,3,0,0,False,True,4
523,2,3,2,2,2,2,2,0,0,0,0,48,4,0,False,True,2
524,4,2,3,3,3,3,3,0,0,0,0,21,1,0,False,True,3
525,4,2,3,4,3,4,4,0,0,0,0,9,0,0,False,True,4
526,3,3,3,3,3,3,2,0,0,0,0,36,1,0,False,True,3
527,4,3,3,4,4,4,4,2,0,0,0,1,0,0,False,True,4
528,2,2,2,2,2,2,2,0,0,0,0,141,19,1,False,True,2
529,4,4,3,4,5,4,4,1,0,0,0,10,0,0,False,True,4
530,4,3,4,4,4,4,4,0,0,0,0,7,0,0,False,True,4
531,3,5,2,3,3,3,2,0,0,0,0,31,1,0,False,True,3
532,2,2,2,2,2,2,2,0,0,0,0,114,8,0,False,True,2
533,3,2,3,3,3,3,2,0,0,0,0,38,2,0,False,True,3
534,3,3,3,4,3,3,3,0,0,0,0,49,3,0,False,True,3
535,3,3,3,4,3,3,3,0,0,0,0,44,0,0,False,True,3
536,5,4,4,5,5,4,4,2,0,0,0,0,0,0,False,True,4
537,5,5,4,4,5,4,4,0,0,0,0,0,0,0,False,True,4
538,4,4,4,5,4,3,4,1,0,0,0,16,0,0,False,True,4
539,4,4,3,4,3,3,4,0,0,0,0,29,0,0,False,True,3
540,3,2,3,3,2,2,3,0,0,0,0,42,0,0,False,True,2
541,3,2,4,4,3,3,2,0,0,0,0,38,1,0,False,True,3
542,2,2,2,2,2,2,2,0,0,0,0,63,5,0,False,True,2
543,4,4,4,4,4,5,4,3,1,0,0,0,0,0,False,True,4
544,4,5,4,4,4,3,4,1,0,0,0,22,0,0,False,True,4
545,5,5,4,5,4,5,4,1,0,0,0,6,0,0,False,True,4
546,2,2,2,2,1,2,2,0,0,0,0,73,4,0,True,False,2
547,2,2,2,2,1,2,2,0,0,0,0,144,22,2,True,False,2
548,3,4,3,3,3,3,3,0,0,0,0,40,1,0,False,True,3
549,3,2,3,4,2,3,2,0,0,0,0,29,0,0,False,True,2
550,5,4,5,5,4,5,4,1,0,0,0,4,0,0,False,True,4
551,4,2,4,4,3,4,4,1,1,0,0,7,0,0,False,True,4
552,2,2,2,3,2,2,3,0,0,0,0,25,0,0,False,True,2
553,5,4,4,5,5,5,4,1,0,0,0,1,0,0,False,True,5
554,3,4,3,3,3,3,2,0,0,0,0,38,2,0,False,True,3
555,4,5,3,4,4,4,4,0,0,0,0,0,0,0,False,True,4
556,3,2,4,3,2,4,3,0,0,0,0,13,0,0,False,True,3
557,3,2,4,4,2,3,3,0,0,0,0,85,2,0,False,True,3
558,5,4,5,5,5,4,4,2,0,0,0,2,0,0,False,True,4
559,5,5,4,4,5,4,5,3,1,0,0,0,0,0,False,True,5
560,2,2,2,2,2,2,2,0,0,0,0,151,21,2,True,True,2
561,4,4,4,4,4,4,5,0,0,0,0,0,0,0,False,True,4
562,3,2,3,3,2,3,3,0,0,0,0,87,8,0,False,True,3
563,5,4,4,5,4,5,5,2,0,0,0,1,0,0,False,True,5
564,2,2,2,2,2,2,2,0,0,0,0,119,10,1,True,True,2
565,3,4,4,3,3,3,2,0,0,0,0,38,1,0,False,True,3
566,3,2,3,4,2,4,3,1,0,0,0,35,0,0,False,True,3
567,2,3,2,2,3,2,2,0,0,0,0,123,7,0,False,True,2
568,4,3,4,4,3,4,4,0,0,0,0,3,0,0,False,True,4
569,3,5,2,3,4,3,4,0,0,0,0,10,0,0,False,True,4
570,3,2,3,3,3,3,3,1,0,0,0,20,0,0,False,True,3
571,2,2,2,2,1,2,2,0,0,0,0,143,18,1,True,False,2
572,3,2,3,3,2,3,3,0,0,0,0,9,1,0,False,True,3
573,5,4,5,5,5,4,5,4,0,0,0,2,0,0,False,True,5
574,5,5,5,5,4,4,5,3,2,1,0,0,0,0,False,True,4
575,3,5,2,2,4,3,3,0,0,0,0,12,0,0,False,True,3
576,2,2,2,2,2,2,2,0,0,0,0,121,6,0,False,True,2
577,4,4,3,4,4,4,3,1,0,0,0,9,0,0,False,True,4
578,4,5,3,4,5,4,4,1,0,0,0,0,0,0,False,True,4
579,2,3,2,3,3,2,3,0,0,0,0,94,3,0,False,True,3
580,2,2,2,2,2,2,2,0,0,0,0,76,5,0,True,True,2
581,5,4,4,5,5,4,4,0,0,0,0,1,0,0,False,True,4
582,3,2,3,3,3,3,3,0,0,0,0,81,3,0,False,True,3
583,2,2,2,2,2,2,2,0,0,0,0,139,12,1,True,True,2
584,4,3,3,4,3,3,4,0,0,0,0,34,0,0,False,True,3
585,5,4,4,5,4,5,5,5,2,0,0,3,0,0,False,True,5
586,4,2,3,3,3,5,3,1,0,0,0,5,0,0,False,True,4
587,5,3,4,4,4,4,5,1,0,0,0,1,0,0,False,True,4
588,2,2,2,2,2,2,2,0,0,0,0,164,23,2,False,True,2
589,2,3,2,2,2,2,2,0,0,0,0,138,10,1,True,True,2
590,3,5,3,3,4,2,3,0,0,0,0,22,0,0,False,True,3
591,5,5,4,4,5,5,4,2,0,0,0,5,0,0,False,True,5
592,5,4,4,5,4,4,5,4,0,0,0,9,0,0,False,True,4
593,2,2,2,3,2,2,2,0,0,0,0,72,9,0,False,True,2
594,5,3,4,4,4,4,4,1,1,0,0,7,0,0,False,True,4
595,5,5,5,5,5,5,4,5,2,1,1,0,0,0,False,True,5
596,2,2,2,2,2,2,2,0,0,0,0,68,4,0,False,True,2
597,2,2,2,2,2,2,2,0,0,0,0,130,17,1,False,True,2
598,2,2,2,2,2,2,2,0,0,0,0,33,1,0,False,True,2
599,4,5,4,4,4,4,4,0,0,0,0,4,0,0,False,True,4
600,3,2,3,3,2,3,3,0,0,0,0,36,1,0,False,True,3
601,4,5,4,3,3,3,2,0,0,0,0,30,0,0,False,True,3
602,4,4,3,4,4,3,3,0,0,0,0,16,0,0,False,True,3
603,5,5,5,5,5,4,5,4,2,1,0,2,0,0,False,True,5
604,4,2,3,4,4,4,4,1,0,0,0,4,0,0,False,True,4
605,3,4,3,4,3,3,3,0,0,0,0,36,0,0,False,True,3
606,5,5,4,5,5,5,5,1,0,0,0,0,0,0,False,True,5
607,3,5,4,4,3,3,3,0,0,0,0,18,0,0,False,True,3
608,2,3,2,3,2,3,2,0,0,0,0,32,0,0,False,True,2
609,4,3,3,4,3,3,5,0,0,0,0,18,0,0,False,True,4
610,2,2,2,2,2,2,2,0,0,0,0,38,0,0,False,True,2
611,2,2,2,2,2,2,2,0,0,0,0,95,6,0,False,True,2
612,5,4,4,5,4,4,4,1,0,0,0,4,0,0,False,True,4
613,2,3,2,2,2,2,2,0,0,0,0,71,6,0,True,True,2
614,4,3,3,4,4,3,4,0,0,0,0,12,0,0,False,True,4
615,2,3,2,2,2,2,2,0,0,0,0,117,8,0,True,True,2
616,4,3,3,4,3,5,3,2,0,0,0,21,0,0,False,True,4
617,5,5,4,4,5,4,5,4,0,0,0,0,0,0,False,True,5
618,2,2,2,2,2,2,2,0,0,0,0,40,2,0,False,True,2
619,2,2,2,3,2,2,2,0,0,0,0,160,27,2,True,True,2
620,2,2,2,2,2,2,2,0,0,0,0,103,5,0,False,True,2
621,4,3,4,4,4,3,5,1,0,0,0,7,0,0,False,True,4
622,5,5,4,5,4,4,5,3,0,0,0,1,0,0,False,True,4
623,4,5,4,4,4,3,4,0,0,0,0,3,0,0,False,True,4
624,4,3,3,4,3,4,3,0,0,0,0,10,0,0,False,True,3
625,5,5,5,5,5,4,4,1,0,0,0,2,0,0,False,True,4
626,3,2,3,3,3,3,4,2,0,0,0,8,0,0,False,True,3
627,4,5,5,4,5,4,3,0,0,0,0,8,0,0,False,True,4
628,4,4,4,4,4,4,3,0,0,0,0,5,0,0,False,True,4
629,5,4,4,5,4,4,5,0,0,0,0,11,0,0,False,True,4
630,5,4,5,5,5,5,5,5,2,2,0,0,0,0,False,True,5
631,4,4,3,4,4,3,4,0,0,0,0,14,0,0,False,True,4
632,3,4,4,3,3,3,3,0,0,0,0,5,0,0,False,True,3
633,3,2,4,4,3,3,3,0,0,0,0,12,0,0,False,True,3
634,4,3,3,4,3,3,3,1,0,0,0,25,0,0,False,True,3
635,4,2,3,4,3,3,4,0,0,0,0,6,0,0,False,True,3
636,5,3,4,5,5,4,5,2,0,0,0,2,0,0,False,True,5
637,4,3,3,3,3,3,4,1,0,0,0,45,4,0,False,True,3
638,5,4,4,5,4,5,5,1,0,0,0,1,0,0,False,True,5
639,2,2,2,2,2,2,2,0,0,0,0,86,9,0,False,True,2
640,5,5,5,5,5,5,5,6,2,0,0,0,0,0,False,True,5
641,4,3,3,4,3,4,4,2,0,0,0,1,0,0,False,True,4
642,3,2,4,4,2,3,3,0,0,0,0,56,2,0,False,True,3
643,3,2,3,4,2,3,3,0,0,0,0,53,2,0,False,True,3
644,5,5,5,5,5,5,5,7,3,2,0,0,0,0,False,True,5
645,3,4,4,3,3,3,3,0,0,0,0,4,0,0,False,True,3
646,4,5,4,4,4,4,4,1,0,0,0,0,0,0,False,True,4
647,2,3,2,2,2,2,2,0,0,0,0,151,16,1,False,True,2
648,4,3,4,5,3,3,4,0,0,0,0,37,1,0,False,True,3
649,3,4,3,4,3,3,3,1,0,0,0,39,2,0,False,True,3
650,4,5,4,4,4,4,4,0,0,0,0,5,0,0,False,True,4
651,4,4,3,5,4,3,4,0,0,0,0,6,0,0,False,True,4
652,4,5,3,4,4,4,4,0,0,0,0,6,0,0,False,True,4
653,3,5,3,4,4,2,3,0,0,0,0,34,0,0,False,True,3
654,3,3,3,4,3,4,3,1,0,0,0,8,0,0,False,True,3
655,3,2,3,4,2,3,3,0,0,0,0,40,2,0,False,True,3
656,3,4,3,4,3,3,3,0,0,0,0,9,0,0,False,True,3
657,2,4,2,3,2,2,3,0,0,0,0,113,9,0,False,True,2
658,3,3,4,4,3,3,3,2,0,0,0,13,0,0,False,True,3
659,3,4,3,3,4,3,3,0,0,0,0,1,0,0,False,True,3
660,4,4,4,4,4,4,3,0,0,0,0,10,0,0,False,True,4
661,5,4,4,5,5,4,4,0,0,0,0,1,0,0,False,True,4
662,3,2,3,3,3,3,3,0,0,0,0,48,6,0,False,True,3
663,4,4,3,4,3,4,4,0,0,0,0,11,0,0,False,True,4
664,5,4,5,5,4,5,4,1,0,0,0,4,0,0,False,True,4
665,4,3,3,4,3,3,4,0,0,0,0,15,0,0,False,True,3
666,3,4,3,2,3,3,3,0,0,0,0,18,0,0,False,True,3
667,3,3,2,3,3,3,3,0,0,0,0,6,1,0,False,True,3
668,5,4,5,5,5,5,5,6,5,3,1,0,0,0,False,True,5
669,4,5,4,4,4,3,4,1,0,0,0,2,0,0,False,True,4
670,2,3,2,2,2,2,2,0,0,0,0,155,23,2,True,True,2
671,4,2,3,4,3,4,4,0,0,0,0,4,0,0,False,True,4
672,3,3,4,3,3,3,3,0,0,0,0,35,0,0,False,True,3
673,5,3,4,4,4,4,5,1,0,0,0,1,0,0,False,True,4
674,5,5,5,5,5,5,5,6,1,0,0,0,0,0,False,True,5
675,3,3,4,3,3,3,4,1,0,0,0,3,0,0,False,True,3
676,3,2,3,3,2,3,3,0,0,0,0,30,2,0,False,True,3
677,4,4,3,4,4,2,3,0,0,0,0,83,6,0,False,True,3
678,2,3,2,2,2,2,2,0,0,0,0,87,7,0,False,True,2
679,5,4,4,5,4,4,5,0,0,0,0,2,0,0,False,True,4
680,5,5,5,5,5,5,5,4,1,1,1,0,0,0,False,True,5
681,4,2,4,4,4,4,4,3,1,0,0,3,0,0,False,True,4
682,4,5,2,3,4,3,3,0,0,0,0,5,0,0,False,True,3
683,2,2,2,2,2,2,1,0,0,0,0,137,24,2,True,False,2
684,4,2,4,5,3,4,4,0,0,0,0,3,0,0,False,True,4
685,2,2,2,2,2,2,2,0,0,0,0,30,1,0,False,True,2
686,5,3,4,5,4,5,5,1,0,0,0,0,0,0,False,True,5
687,3,5,3,3,3,3,3,0,0,0,0,11,0,0,False,True,3
688,4,4,3,3,4,5,4,1,0,0,0,7,0,0,False,True,4
689,3,2,3,3,3,3,4,0,0,0,0,32,2,0,False,True,3
690,4,2,4,5,3,4,4,0,0,0,0,5,0,0,False,True,4
691,3,2,3,3,2,3,3,0,0,0,0,42,5,0,False,True,3
692,3,2,3,4,3,3,3,0,0,0,0,14,0,0,False,True,3
693,3,3,4,3,3,3,3,1,0,0,0,15,0,0,False,True,3
694,3,2,3,4,2,2,2,0,0,0,0,91,8,0,False,True,2
695,5,5,4,5,5,5,4,4,1,0,0,0,0,0,False,True,5
696,4,5,3,4,4,2,4,1,0,0,0,11,0,0,False,True,3
697,5,5,5,5,4,4,5,2,0,0,0,3,0,0,False,True,4
698,2,3,2,2,3,2,2,0,0,0,0,134,16,1,False,True,2
699,5,3,4,4,4,5,5,2,1,1,0,0,0,0,False,True,5
700,2,4,2,2,3,2,2,0,0,0,0,139,9,0,True,True,2
701,3,3,4,4,2,3,3,0,0,0,0,80,2,0,False,True,3
702,4,5,4,4,4,4,4,1,0,0,0,0,0,0,False,True,4
703,3,3,3,4,2,2,3,0,0,0,0,98,4,0,False,True,2
704,2,3,2,2,2,1,2,0,0,0,0,35,1,0,True,False,2
705,2,2,2,2,2,2,2,0,0,0,0,70,1,0,False,True,2
706,3,2,3,3,2,3,3,0,0,0,0,47,0,0,False,True,3
707,2,2,2,3,2,2,1,0,0,0,0,75,3,0,True,False,2
708,4,4,3,4,4,3,4,0,0,0,0,3,0,0,False,True,4
709,3,4,4,4,3,3,3,1,0,0,0,7,0,0,False,True,3
710,5,4,4,5,5,4,5,2,0,0,0,1,0,0,False,True,5
711,2,3,2,2,3,2,1,0,0,0,0,118,9,0,True,False,2
712,4,4,3,4,3,4,4,1,0,0,0,3,0,0,False,True,4
713,2,3,2,2,2,2,2,0,0,0,0,72,4,0,False,True,2
714,3,3,4,4,3,3,3,0,0,0,0,14,1,0,False,True,3
715,3,4,3,4,3,3,3,0,0,0,0,7,0,0,False,True,3
716,2,3,2,2,3,2,2,0,0,0,0,130,10,1,False,True,2
717,5,4,4,5,4,4,5,1,0,0,0,4,0,0,False,True,4
718,2,3,2,2,2,2,2,0,0,0,0,42,1,0,False,True,2
719,2,2,2,2,2,2,2,0,0,0,0,116,4,0,False,True,2
720,4,3,3,4,4,3,4,0,0,0,0,2,0,0,False,True,4
721,2,3,2,2,2,1,2,0,0,0,0,83,11,1,True,False,2
722,2,3,2,2,2,2,2,0,0,0,0,144,14,1,False,True,2
723,4,3,3,4,4,3,3,0,0,0,0,7,0,0,False,True,3
724,2,2,2,2,2,2,2,0,0,0,0,83,5,0,False,True,2
725,4,5,4,5,4,4,3,1,0,0,0,6,0,0,False,True,4
726,2,2,2,3,2,2,2,0,0,0,0,99,6,0,False,True,2
727,3,3,5,4,3,3,3,0,0,0,0,31,0,0,False,True,3
728,3,3,3,3,3,3,2,0,0,0,0,34,0,0,False,True,3
729,5,5,5,5,5,5,5,3,0,0,0,0,0,0,False,True,5
730,3,3,3,4,3,2,3,0,0,0,0,53,2,0,False,True,3
731,5,5,5,5,5,5,5,6,3,2,0,0,0,0,False,True,5
732,5,5,5,5,5,4,4,1,0,0,0,1,0,0,False,True,4
733,3,5,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3
734,4,3,4,5,3,3,4,0,0,0,0,2,0,0,False,True,3
735,5,5,5,5,5,5,5,4,3,3,1,0,0,0,False,True,5
736,3,3,3,3,3,3,3,0,0,0,0,9,0,0,False,True,3
737,3,2,4,3,2,3,3,0,0,0,0,53,4,0,False,True,3
738,5,4,5,5,4,5,5,1,0,0,0,0,0,0,False,True,5
739,4,5,4,5,4,4,4,1,0,0,0,3,0,0,False,True,4
740,2,2,2,2,2,2,2,0,0,0,0,122,6,0,False,True,2
741,3,3,3,3,3,3,3,0,0,0,0,5,0,0,False,True,3
742,2,2,2,3,2,2,2,0,0,0,0,78,6,0,False,True,2
743,3,3,3,3,2,3,3,0,0,0,0,8,0,0,False,True,3
744,3,4,3,4,3,3,3,0,0,0,0,19,1,0,False,True,3
745,3,3,3,3,2,2,3,0,0,0,0,61,2,0,False,True,2
746,3,2,3,3,3,3,3,0,0,0,0,8,0,0,False,True,3
747,3,2,3,3,3,2,2,0,0,0,0,80,8,0,False,True,2
748,4,4,3,4,4,3,4,0,0,0,0,6,0,0,False,True,4
749,4,2,3,4,3,2,5,0,0,0,0,12,0,0,False,True,3
750,5,5,4,4,5,4,3,0,0,0,0,2,0,0,False,True,4
751,5,5,5,5,5,5,4,3,2,2,0,0,0,0,False,True,5
752,2,3,2,2,2,2,2,0,0,0,0,86,13,1,False,True,2
753,3,3,3,3,3,2,3,0,0,0,0,55,2,0,False,True,3
754,4,5,4,4,4,4,4,0,0,0,0,2,0,0,False,True,4
755,4,2,4,4,3,5,3,0,0,0,0,5,0,0,False,True,4
756,4,3,5,5,4,4,4,0,0,0,0,1,0,0,False,True,4
757,3,3,3,3,4,2,4,1,0,0,0,6,0,0,False,True,3
758,2,3,2,2,2,2,2,0,0,0,0,36,2,0,False,True,2
759,4,4,3,4,4,3,5,0,0,0,0,38,3,0,False,True,4
760,5,5,3,4,4,3,4,0,0,0,0,8,0,0,False,True,4
761,3,3,3,4,3,2,3,0,0,0,0,36,0,0,False,True,3
762,3,3,3,3,3,2,2,0,0,0,0,131,11,1,True,True,2
763,2,2,2,3,2,2,2,0,0,0,0,53,4,0,True,True,2
764,4,3,4,5,3,4,4,2,0,0,0,0,0,0,False,True,4
765,3,3,3,4,3,2,2,0,0,0,0,40,0,0,False,True,2
766,2,2,2,3,2,2,3,2,0,0,0,50,2,0,False,True,2
767,5,4,4,5,4,4,5,1,0,0,0,6,0,0,False,True,4
768,3,5,4,4,3,3,3,0,0,0,0,46,0,0,False,True,3
769,3,5,3,3,3,3,3,0,0,0,0,9,0,0,False,True,3
